Código_estación;nombre_estación;ene-15;feb-15;mar-15;abr-15;may-15;jun-15;jul-15;ago-15;sept-15;oct-15;nov-15;dic-15;ene-16;feb-16;mar-16;abr-16;may-16;jun-16;jul-16;ago-16;sept-16;oct-16;nov-16;dic-16;ene-17;feb-17;mar-17;abr-17;may-17;jun-17;jul-17;ago-17;sept-17;oct-17;nov-17;dic-17;ene-18;feb-18;mar-18;abr-18;may-18;jun-18;jul-18;ago-18;sept-18;oct-18;nov-18;dic-18;ene-19;feb-19;mar-19;abr-19;may-19;jun-19;jul-19;ago-19;sept-19;oct-19;nov-19;dic-19;ene-20;feb-20;mar-20;abr-20;may-20;jun-20;jul-20;ago-20;sept-20;oct-20;nov-20;dic-20;ene-21;feb-21;mar-21;abr-21;may-21;jun-21;jul-21;ago-21;sept-21;oct-21;nov-21;dic-21;ene-22;feb-22;mar-22;abr-22;may-22;jun-22;jul-22;ago-22;sept-22;oct-22;nov-22;dic-22;ene-23;feb-23;mar-23;abr-23;may-23;jun-23;jul-23;ago-23;sept-23;oct-23;nov-23;dic-23;ene-24;feb-24;mar-24;abr-24;may-24;jun-24;jul-24;ago-24;sept-24;oct-24
714;Islas Filipinas;293.076;308.972;318.683;302.381;295.661;273.856;230.682;126.811;272.948;357.846;344.394;295.357;288.413;334.702;308.930;336.863;310.800;284.771;215.025;136.814;297.263;361.698;367.078;302.926;321.245;346.383;377.192;291.132;336.917;315.656;230.573;142.860;301.904;386.558;378.814;305.398;351.071;367.640;354.326;372.749;350.733;326.774;256.846;153.654;335.081;427.171;394.874;320.280;370.659;387.075;392.288;339.049;335.211;320.236;266.579;150.923;342.714;432.339;398.980;318.279;367.903;401.015;165.719;30.295;52.046;114.561;131.938;86.768;159.251;194.145;199.468;173.138;169.413;194.419;222.938;214.936;217.178;222.950;170.979;110.452;251.243;292.082;312.178;236.737;233.795;287.468;345.504;263.895;286.311;272.607;196.186;131.417;311.955;339.826;344.926;231.415;285.243;322.547;359.983;282.051;319.163;306.200;228.095;140.948;316.720;380.667;373.665;298.886;334.696;377.327;328.913;379.278;332.040;310.098;242.852;145.030;338.202;422.849
716;Francos Rodríguez;190.507;202.076;209.755;196.913;199.712;194.398;154.824;93.539;185.140;231.368;219.511;192.299;188.339;208.891;193.586;209.057;203.130;196.142;174.284;126.481;214.592;237.930;235.484;216.002;216.810;211.690;235.113;185.773;222.113;210.625;162.495;114.433;200.840;250.452;243.438;207.055;227.442;229.581;219.398;228.266;230.576;213.033;174.636;120.271;218.761;273.082;254.984;218.394;238.071;240.946;243.823;214.080;227.952;215.567;178.769;116.957;223.333;273.705;255.877;214.220;235.407;247.333;104.167;19.339;38.826;87.843;102.823;75.495;129.369;143.981;148.802;132.714;126.785;139.449;156.117;149.632;157.262;154.711;123.043;90.099;180.414;209.304;215.379;172.864;169.278;192.560;221.028;181.285;200.847;185.183;140.100;103.412;212.285;238.203;239.732;180.994;209.032;216.604;234.763;195.334;218.166;210.979;168.977;118.201;212.466;228.986;229.187;197.208;228.644;243.467;219.269;250.771;233.277;218.154;174.558;118.842;229.740;288.049
717;Valdezarza;92.752;95.184;98.147;95.586;98.565;93.364;79.324;51.944;90.890;105.169;100.882;98.695;93.439;97.516;95.602;101.271;99.084;96.574;77.864;58.249;94.612;104.791;105.236;103.570;100.918;102.062;111.461;94.154;107.015;105.996;83.884;62.114;100.881;114.101;110.960;103.638;106.861;108.184;110.049;114.833;117.134;112.729;97.700;70.053;109.664;125.907;119.505;113.973;116.001;115.185;123.346;108.933;113.195;109.964;96.327;68.366;108.313;123.723;118.179;112.618;115.861;117.757;54.197;11.270;23.561;52.251;60.440;44.246;64.083;67.614;69.440;68.181;76.023;68.566;78.887;75.628;80.147;82.580;68.387;50.983;84.595;96.917;97.761;86.668;81.257;92.255;106.210;92.713;102.082;99.278;82.269;61.890;100.391;109.688;109.544;99.956;104.861;105.675;116.965;101.492;110.333;109.282;89.529;66.525;102.528;116.744;115.420;105.930;109.793;114.182;108.345;119.630;114.019;108.692;94.237;67.923;108.045;124.672
718;Antonio Machado;105.949;105.357;111.408;107.464;109.442;103.392;84.191;54.804;99.848;118.080;113.839;110.852;104.257;112.635;108.036;115.911;111.921;107.126;79.643;57.859;104.923;117.691;116.701;111.376;113.036;115.473;127.079;105.650;119.776;114.362;86.271;60.943;110.386;130.197;126.343;115.587;120.916;120.322;119.890;124.877;126.308;118.471;95.952;65.188;115.168;136.800;132.125;123.553;127.185;127.247;135.450;118.178;123.037;117.494;96.730;64.027;114.987;134.840;129.099;121.229;127.253;129.419;55.051;9.851;20.549;47.997;56.065;40.574;61.788;68.701;70.144;68.454;72.890;67.975;79.545;76.959;80.933;83.655;68.527;49.980;91.175;102.920;105.020;91.155;86.236;98.723;116.971;99.210;109.569;104.154;79.820;59.269;109.071;118.254;119.971;107.413;113.958;113.919;128.176;108.297;122.227;118.700;90.853;64.086;111.319;125.895;122.369;112.282;115.654;119.884;112.290;126.454;119.507;112.883;91.360;63.282;113.394;132.890
719;Peñagrande;160.970;162.154;170.860;162.670;168.869;160.996;141.268;99.055;156.444;180.381;170.736;168.784;159.999;169.637;165.339;174.906;170.837;166.929;139.135;106.472;164.869;183.291;178.959;175.003;173.311;171.706;189.636;165.175;182.365;178.041;147.139;110.594;167.930;198.223;189.954;176.576;184.545;182.510;187.866;191.452;195.558;188.015;165.649;120.687;177.234;210.924;200.458;190.909;198.757;191.563;206.009;184.733;192.521;187.676;167.311;117.505;180.354;213.545;200.236;185.777;195.271;197.898;91.727;19.239;39.398;86.658;101.275;76.522;103.708;109.436;111.778;110.168;114.418;106.412;121.426;119.703;125.729;132.505;114.390;95.216;138.246;156.903;156.510;143.106;133.594;148.586;173.683;153.213;166.514;162.256;138.286;104.679;168.733;187.428;185.237;163.734;175.346;177.347;200.956;176.028;191.998;192.522;165.065;131.387;184.358;204.053;196.319;187.700;190.367;199.284;191.882;208.419;201.093;194.902;173.378;127.252;190.734;222.192
720;Avenida de la Ilustración;101.859;106.290;112.805;107.685;109.911;107.196;90.528;58.839;102.120;119.825;118.483;108.669;101.306;111.186;107.321;115.094;109.812;108.296;84.793;62.272;107.101;119.374;123.326;107.896;110.889;115.085;128.308;104.735;119.692;116.996;88.616;64.240;107.988;128.313;127.554;106.529;114.368;114.695;114.354;119.624;123.071;115.947;96.013;66.474;108.201;134.676;125.482;109.661;115.888;115.541;121.301;108.246;114.788;112.896;96.885;63.795;109.346;132.997;128.036;110.819;118.747;121.357;54.639;11.190;21.927;47.063;54.690;38.611;56.172;63.228;63.360;61.602;65.306;60.843;69.710;67.201;71.842;75.138;62.399;47.854;79.861;90.460;95.564;81.488;75.620;86.728;103.713;88.023;97.721;97.430;77.605;56.424;100.166;111.820;115.451;91.772;98.504;103.236;119.112;100.821;111.755;112.212;89.532;66.389;106.239;123.357;118.941;104.377;110.734;115.849;109.689;124.116;116.619;109.324;92.487;64.854;108.527;131.117
721;Lacoma;90.898;92.478;97.542;92.567;92.831;91.435;78.878;48.839;88.526;100.034;97.425;95.130;88.821;96.919;90.850;97.781;92.924;91.753;72.359;50.779;91.355;98.339;95.464;94.034;94.076;95.669;105.083;86.386;99.187;95.878;75.661;52.633;91.011;104.743;103.325;93.850;98.299;99.234;97.859;103.050;102.134;98.249;79.943;53.065;92.876;110.759;105.758;98.129;102.850;104.587;111.464;95.251;98.150;95.588;82.591;52.303;92.509;109.753;104.123;96.944;103.288;104.765;46.061;8.657;18.150;40.394;45.695;31.782;48.794;51.603;52.345;51.579;56.312;51.018;59.636;57.328;60.759;63.804;52.640;38.432;69.346;77.581;77.934;68.527;64.488;74.452;87.914;75.129;81.563;79.276;62.490;44.035;82.452;88.599;89.430;78.550;82.982;84.908;94.026;78.765;86.951;85.983;66.472;47.480;83.172;91.877;91.869;83.969;87.720;90.669;84.105;94.517;88.706;83.243;68.488;46.506;83.258;96.973
722;Arroyofresno;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.751;7.948;9.414;10.999;11.671;6.951;12.862;15.441;14.207;12.634;14.981;16.141;7.552;1.837;4.991;9.134;9.890;6.326;10.887;11.343;11.461;10.963;11.925;11.799;13.837;13.309;14.011;14.853;12.653;8.654;16.156;17.937;18.690;16.063;15.788;18.446;21.596;17.882;20.251;20.861;16.350;10.135;21.511;22.300;22.864;19.846;22.023;23.129;26.527;22.886;25.915;27.255;21.708;14.073;26.437;29.045;28.130;25.533;27.569;28.937;26.600;30.695;28.851;28.842;23.997;13.826;29.085;33.524
723;Pitis;36.251;38.514;40.861;39.510;40.084;39.945;37.822;26.169;39.045;43.247;43.111;38.152;37.297;40.019;38.833;41.386;40.711;39.910;34.889;26.643;42.344;44.550;44.965;38.984;42.736;44.486;50.059;40.342;47.589;47.931;41.257;30.486;46.447;55.308;52.891;43.380;50.184;49.282;46.706;50.597;54.442;51.557;46.286;32.776;51.584;62.302;58.306;49.261;56.262;56.986;59.461;49.283;50.262;47.622;43.913;27.540;44.519;53.803;49.666;42.603;48.078;50.647;22.990;4.677;9.208;20.172;22.404;15.379;23.114;24.115;24.418;23.023;20.407;21.789;25.712;24.858;25.717;26.208;23.395;16.790;29.448;29.892;31.845;26.121;25.261;29.396;34.587;30.481;35.232;35.991;30.759;23.612;40.317;42.625;41.624;32.106;37.080;39.301;45.481;40.131;43.818;42.800;36.565;26.924;43.429;48.572;46.105;39.358;42.235;44.568;42.370;48.161;44.166;42.940;37.616;25.233;42.739;50.539
751;Estadio Metropolitano;14.920;14.845;15.830;15.503;16.144;16.023;15.232;10.434;16.078;17.013;16.844;15.211;14.786;14.371;13.397;15.207;14.980;14.434;11.392;9.449;15.473;15.738;15.684;14.976;18.705;19.532;18.273;16.089;18.329;18.231;16.628;14.581;97.771;87.072;82.199;71.984;97.561;90.050;88.949;111.853;88.447;79.092;105.336;85.133;90.756;85.556;101.621;76.817;75.953;89.451;82.476;90.826;58.503;120.584;104.109;38.554;99.042;88.931;64.000;87.512;67.539;90.921;32.273;4.652;7.758;15.565;17.621;13.618;19.041;19.280;19.153;19.705;19.917;19.222;31.303;41.339;49.185;47.840;46.370;38.844;48.813;86.691;64.098;43.668;52.976;84.577;51.251;100.134;83.625;84.023;32.787;41.365;82.681;99.002;63.843;45.203;65.918;66.261;89.065;87.786;90.142;95.550;101.791;49.759;57.449;106.852;84.839;102.991;98.837;78.021;109.595;103.871;84.891;143.498;90.447;65.621;91.263;87.291
754;Barrio del Puerto;43.256;44.413;47.342;45.691;48.132;45.866;39.582;24.662;45.355;53.036;51.470;46.180;44.784;47.770;46.245;50.082;48.483;44.876;35.884;26.911;46.872;51.228;51.732;49.875;53.521;52.916;59.654;48.801;56.341;53.800;40.877;28.280;58.881;67.834;66.804;58.217;66.671;63.524;65.140;67.063;68.140;29.241;0;0;30.169;68.358;68.119;58.985;64.163;63.751;65.672;61.014;62.965;63.802;53.861;32.447;64.043;76.295;70.114;64.272;69.046;70.490;31.449;5.855;12.736;27.466;32.164;22.611;36.895;35.612;39.170;37.938;41.860;38.186;44.904;42.858;45.329;46.403;35.510;25.147;48.045;59.703;58.906;50.666;50.035;57.209;64.072;57.801;63.320;60.062;43.455;31.178;61.994;68.563;64.522;53.708;61.954;62.946;72.836;63.620;70.762;67.082;54.018;39.744;68.487;78.324;81.857;79.282;83.407;80.084;77.343;85.982;80.841;74.497;66.798;81.620;126.166;143.764
755;Coslada Central;125.051;135.400;142.332;134.981;140.025;134.595;117.708;79.041;133.650;161.284;156.770;126.284;121.423;131.903;127.286;135.588;133.591;123.475;102.396;77.235;126.995;140.014;144.731;143.186;152.406;158.626;176.428;148.168;170.977;165.154;135.582;101.107;174.837;199.763;197.066;173.436;191.259;186.595;185.105;191.958;205.354;91.336;0;0;86.493;200.408;198.980;175.699;187.096;189.687;197.605;177.853;184.577;183.421;159.279;105.047;180.110;212.467;197.929;178.943;188.229;193.558;91.385;21.829;40.180;80.982;96.019;74.460;101.458;107.342;107.172;106.329;105.700;101.979;121.095;116.900;124.539;127.590;104.643;77.142;121.152;143.226;151.085;134.025;126.955;145.467;165.398;150.082;165.486;157.759;123.467;99.790;152.125;169.696;166.062;146.102;154.643;156.793;178.295;156.122;172.681;169.427;145.901;110.890;164.434;187.127;189.707;181.128;190.447;185.078;180.938;196.861;183.550;177.745;129.949;0;0;0
756;La Rambla;73.758;76.621;80.877;77.787;81.244;77.441;67.240;43.228;75.039;88.720;106.173;136.589;128.784;139.017;131.735;131.159;123.676;112.706;92.551;68.775;113.162;123.019;122.223;93.236;92.526;93.079;99.541;85.040;97.508;91.919;72.112;53.338;90.298;105.132;103.115;93.732;100.856;96.739;97.085;100.233;105.528;47.325;0;0;46.172;101.255;98.895;91.629;96.071;94.850;100.116;88.904;94.972;90.942;79.047;52.026;90.642;108.755;103.459;95.091;100.877;99.797;46.120;9.679;18.668;41.498;48.995;36.265;52.533;54.387;53.852;56.108;61.976;54.571;63.931;61.469;65.973;67.467;81.013;73.136;108.857;81.283;83.846;75.782;71.506;79.526;91.515;81.145;91.603;85.337;66.762;52.501;88.875;92.068;91.593;80.456;87.635;88.306;99.609;86.061;96.536;91.935;76.005;57.965;87.706;98.190;105.331;100.806;103.621;101.209;97.082;106.966;103.301;95.241;68.747;0;0;0
757;San Fernando;54.658;55.172;58.448;55.937;59.289;57.009;51.870;36.118;56.070;68.175;43.642;0;0;0;0;16.257;19.161;16.772;14.844;11.822;17.615;19.058;19.073;42.622;49.209;51.496;58.631;52.252;60.917;60.175;50.220;37.964;61.072;69.938;69.954;66.703;70.972;68.741;69.837;71.291;79.798;34.792;0;0;31.730;75.357;76.272;70.493;73.040;71.659;77.577;68.151;72.319;70.367;60.714;42.276;66.596;78.893;75.256;72.027;75.849;75.385;35.149;8.511;16.441;35.656;41.633;31.387;41.697;42.932;43.995;44.560;50.044;42.116;49.981;48.022;53.079;53.906;16.707;0;8.152;52.742;56.549;53.344;49.672;54.612;65.560;59.935;67.141;65.995;54.065;46.077;74.707;95.891;98.296;87.421;93.552;93.196;105.898;94.314;104.572;100.873;82.991;63.799;95.307;107.980;113.064;109.210;112.715;112.191;106.517;117.017;112.684;106.779;77.123;0;0;0
758;Jarama;31.449;36.160;37.803;36.715;37.697;32.224;25.135;16.227;32.138;37.215;24.208;0;0;0;0;0;0;0;0;0;0;0;0;25.066;28.875;30.291;34.448;31.411;43.206;34.582;26.142;18.806;37.811;43.181;41.731;36.437;40.268;39.751;38.875;41.064;47.894;18.683;0;0;19.770;43.639;43.867;37.412;39.652;41.052;42.447;37.949;42.019;41.143;31.165;20.801;40.212;47.089;42.570;37.890;41.075;42.759;17.634;2.685;5.163;13.922;17.476;13.118;20.816;22.331;22.732;21.926;20.035;21.195;25.461;24.807;26.744;27.404;7.835;0;5.144;33.218;33.479;28.721;28.593;33.612;36.922;34.273;44.130;34.345;25.317;14.528;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
759;Henares;27.510;28.073;29.440;28.229;29.082;28.344;24.413;15.458;27.973;35.200;22.664;0;0;0;0;0;0;0;0;0;0;0;0;21.528;26.659;28.348;30.728;25.387;29.982;29.616;23.778;17.387;33.788;38.110;37.734;33.361;36.261;35.657;34.886;36.614;38.781;17.626;0;0;17.549;40.439;40.334;35.070;37.555;37.467;38.511;34.230;36.273;34.733;28.333;18.976;35.075;43.418;40.827;36.194;38.667;46.414;21.304;5.368;7.914;16.017;17.289;13.058;19.385;20.708;20.928;20.577;22.011;19.813;23.891;23.136;24.924;25.565;7.883;0;4.661;28.394;30.747;27.593;26.724;30.120;35.534;30.792;33.729;32.745;24.238;13.951;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
760;Hospital del Henares;15.524;16.709;16.856;16.355;17.087;16.068;14.540;10.188;15.947;16.756;11.823;0;0;0;0;0;0;0;0;0;0;0;0;12.335;15.437;15.745;17.302;14.307;16.337;16.017;12.292;10.635;15.058;18.467;19.510;15.640;18.304;18.139;18.219;19.625;18.712;8.942;0;0;8.634;19.096;19.416;15.395;18.516;18.789;19.572;17.714;17.755;17.458;16.165;10.555;16.329;19.275;19.312;16.584;19.431;2.203;0;0;0;912;7.621;6.682;8.111;8.765;8.706;8.090;13.023;8.335;9.690;10.313;12.168;12.002;3.758;0;2.083;11.994;13.568;12.655;13.092;13.776;16.450;14.108;15.413;16.031;13.169;7.691;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
802;Colombia;342.454;349.416;368.935;349.141;349.484;343.575;285.404;173.921;337.274;391.186;374.413;348.969;330.914;366.958;346.039;375.290;355.089;344.904;270.586;182.081;349.849;377.127;382.051;356.445;345.176;281.427;305.615;288.736;357.066;349.053;282.971;189.953;342.743;395.319;389.303;345.639;375.180;379.707;369.365;391.271;381.077;368.719;306.215;192.900;354.662;422.470;399.427;354.948;388.512;386.966;413.124;368.094;382.266;362.544;314.552;194.927;371.270;436.983;407.910;360.628;397.763;409.240;176.542;31.599;66.847;152.035;174.966;117.057;196.635;208.103;214.686;205.669;205.026;210.852;239.862;230.549;239.508;251.188;204.195;202.369;277.591;306.184;314.717;265.023;253.543;361.485;484.899;404.890;432.560;305.143;237.863;163.984;334.001;355.728;357.707;313.551;342.089;350.271;389.738;320.053;355.819;347.046;269.432;240.837;363.120;387.765;378.448;327.978;361.867;384.289;348.599;396.531;362.310;343.302;289.043;181.571;361.089;423.610
803;Pinar del Rey;121.794;123.281;131.267;126.912;130.108;125.658;110.262;73.437;123.725;142.406;138.448;130.094;126.467;138.817;130.658;139.487;133.619;131.400;105.077;79.771;128.383;141.247;142.212;132.048;107.259;0;0;65.909;130.185;131.862;106.936;80.302;125.903;144.405;141.471;126.924;140.868;140.548;140.874;148.701;148.580;145.594;124.214;88.660;138.061;158.705;149.542;138.735;147.981;147.531;158.699;141.733;149.837;144.568;128.099;89.003;141.000;164.607;156.294;140.718;181.490;202.242;87.489;15.391;30.530;66.150;77.186;56.430;80.054;82.794;85.570;81.550;79.796;80.570;90.708;87.878;90.925;93.266;79.469;57.500;96.945;109.056;111.480;98.012;92.921;44.968;0;0;11.579;103.915;88.871;71.696;118.272;126.593;130.496;121.366;129.442;131.873;144.798;124.043;135.796;134.347;110.376;81.272;127.354;144.135;141.901;129.878;137.127;143.607;135.997;151.703;145.137;138.602;120.951;86.827;138.815;161.450
805;Feria de Madrid;189.084;185.704;198.521;166.971;157.904;165.538;114.167;80.218;154.745;241.479;196.391;142.519;174.709;207.043;185.681;199.664;166.043;163.808;112.176;84.659;179.209;191.123;172.309;142.640;160.729;0;0;104.673;147.073;176.270;108.605;86.003;190.460;190.037;205.619;179.134;258.373;228.842;212.078;215.485;176.289;160.394;195.304;90.825;195.901;264.371;223.383;211.804;312.588;234.305;260.454;194.272;193.893;198.701;159.725;97.370;220.429;283.275;208.184;255.077;254.613;252.727;99.200;14.094;14.450;32.319;41.573;32.470;41.107;37.198;38.609;34.983;36.052;38.895;57.661;69.735;81.413;89.130;73.436;46.803;97.463;121.983;127.196;87.322;84.426;95.757;109.697;81.312;68.234;91.768;131.153;53.543;145.921;157.918;141.981;98.844;162.313;157.251;174.463;150.801;129.882;122.116;84.806;60.445;143.792;208.351;157.409;135.084;218.193;212.512;213.562;204.121;135.072;145.152;94.389;66.344;167.673;193.680
806;Aeropuerto T1-T2-T3;187.470;174.010;200.809;221.274;226.330;209.504;205.179;197.499;220.480;230.578;212.375;208.312;190.713;198.151;216.320;211.175;220.957;210.063;205.627;199.129;219.032;232.830;223.316;219.321;170.186;0;0;135.694;229.103;235.010;215.616;211.360;233.819;242.183;239.694;224.866;221.732;218.834;240.404;252.028;254.606;237.477;245.057;225.959;248.853;260.523;245.627;228.590;262.172;240.359;260.327;251.003;265.790;251.878;233.431;224.834;250.262;259.277;239.899;231.235;228.286;223.164;92.510;2.859;3.081;5.138;35.807;38.732;29.314;16.318;20.323;17.885;26.204;13.389;15.730;19.127;26.343;40.868;84.885;94.176;106.311;123.444;139.993;127.430;113.753;119.315;128.535;133.692;146.935;170.367;166.972;165.763;187.855;203.545;193.250;182.491;199.355;190.918;212.486;211.899;210.883;200.909;191.850;186.390;201.466;212.253;198.754;198.030;203.056;207.073;223.885;234.240;240.132;219.674;218.664;206.968;223.888;230.424
807;Barajas;140.283;142.303;154.827;148.934;153.283;150.153;137.000;108.966;160.560;171.738;160.349;154.846;145.488;154.128;154.015;160.636;157.335;156.380;134.776;109.154;155.393;169.658;161.733;152.435;119.782;0;0;82.349;149.973;155.667;149.698;119.058;156.597;175.798;167.034;158.249;161.560;157.203;163.397;169.853;173.709;170.060;155.667;118.708;166.344;191.849;181.423;173.779;181.071;172.889;187.709;170.739;179.329;174.766;163.092;124.053;172.706;200.076;184.181;172.361;172.849;173.817;79.554;14.936;29.311;64.671;83.380;67.531;85.447;88.511;89.562;88.894;82.553;85.719;100.838;92.987;103.516;110.663;102.594;82.331;125.624;140.749;142.519;128.087;114.342;110.811;113.294;100.637;110.817;135.089;124.743;103.922;157.610;170.341;167.246;156.099;160.380;162.998;183.434;162.792;173.708;173.825;151.452;121.250;175.776;192.598;183.827;173.027;174.347;184.812;178.586;195.378;187.969;181.160;166.478;131.105;189.683;217.864
808;Aeropuerto T-4;114.872;111.428;133.408;139.287;141.044;131.831;136.951;134.666;142.786;145.944;132.866;131.499;126.735;126.442;143.833;140.213;154.052;151.515;144.620;145.232;147.547;144.052;133.635;149.680;102.581;0;0;86.962;144.357;145.635;140.194;139.201;148.015;144.203;131.992;135.240;130.747;129.378;144.553;148.963;153.177;152.376;163.596;142.701;149.291;152.908;144.558;146.153;165.538;147.774;157.792;159.235;167.324;188.469;182.686;170.647;187.473;189.234;175.803;172.685;166.398;159.167;73.958;6.720;8.327;17.670;47.025;60.704;50.263;37.453;38.949;40.451;65.735;39.765;46.838;48.951;62.562;77.673;79.398;91.143;97.644;110.606;109.916;107.940;94.941;93.272;99.925;111.513;115.726;136.223;143.937;137.732;145.768;155.015;154.114;151.621;151.118;145.257;164.727;173.164;173.597;171.560;173.668;166.789;172.264;182.037;181.787;189.653;178.813;179.808;197.184;194.788;206.418;201.476;216.638;213.343;214.128;220.347
